01/02/2021 15:08:56,25.00
01/02/2021 15:08:57,25.00
01/02/2021 15:08:58,24.90
01/02/2021 15:08:59,24.90
01/02/2021 15:09:00,25.00
01/02/2021 15:09:02,25.00
01/02/2021 15:09:03,25.00
01/02/2021 15:09:04,25.00
01/02/2021 15:09:05,25.00
01/02/2021 15:09:06,25.00
01/02/2021 15:09:07,25.00
01/02/2021 15:09:08,25.00
01/02/2021 15:09:09,25.00
01/02/2021 15:09:10,25.00
01/02/2021 15:09:12,25.00
01/02/2021 15:09:13,25.00
01/02/2021 15:09:14,25.00
01/02/2021 15:09:15,25.00
01/02/2021 15:09:16,25.00
01/02/2021 15:09:17,25.00
01/02/2021 15:09:18,25.00
01/02/2021 15:09:19,25.00
01/02/2021 15:09:22,25.00
01/02/2021 15:09:22,25.00
01/02/2021 15:09:23,25.00
01/02/2021 15:09:24,25.00
01/02/2021 15:09:25,24.90
01/02/2021 15:09:26,24.90
01/02/2021 15:09:27,25.00
01/02/2021 15:09:28,25.00
01/02/2021 15:09:29,25.00
01/02/2021 15:09:31,25.00
01/02/2021 15:09:32,24.90
01/02/2021 15:09:33,24.90
01/02/2021 15:09:34,25.00
01/02/2021 15:09:35,25.00
01/02/2021 15:09:36,25.00
01/02/2021 15:09:37,25.00
01/02/2021 15:09:38,25.00
01/02/2021 15:09:40,25.00
01/02/2021 15:09:41,24.90
01/02/2021 15:09:42,24.90
01/02/2021 15:09:43,25.00
01/02/2021 15:09:44,25.00
01/02/2021 15:09:45,24.90
01/02/2021 15:09:46,24.90
01/02/2021 15:09:47,24.90
01/02/2021 15:09:48,24.90
01/02/2021 15:09:50,24.90
01/02/2021 15:09:51,24.90
01/02/2021 15:09:52,24.90
01/02/2021 15:09:53,24.90
01/02/2021 15:09:54,24.90
01/02/2021 15:09:55,24.90
01/02/2021 15:09:56,24.90
01/02/2021 15:09:57,24.90
01/02/2021 15:09:58,24.90
01/02/2021 15:10:00,24.90
01/02/2021 15:10:01,24.90
01/02/2021 15:10:02,24.90
01/02/2021 15:10:03,24.90
01/02/2021 15:10:04,24.90
01/02/2021 15:10:05,24.90
01/02/2021 15:10:06,24.90
01/02/2021 15:10:07,24.90
01/02/2021 15:10:09,24.90
01/02/2021 15:10:10,24.90
01/02/2021 15:10:11,24.90
01/02/2021 15:10:12,24.90
01/02/2021 15:10:13,24.90
01/02/2021 15:10:14,24.90
01/02/2021 15:10:15,24.90
01/02/2021 15:10:16,24.90
01/02/2021 15:10:17,24.90
01/02/2021 15:10:19,24.90
01/02/2021 15:10:20,24.90
01/02/2021 15:10:21,24.90
01/02/2021 15:10:22,24.90
01/02/2021 15:10:23,24.90
01/02/2021 15:10:24,24.90
01/02/2021 15:10:25,24.90
01/02/2021 15:10:26,24.90
01/02/2021 15:10:28,24.90
01/02/2021 15:10:29,24.90
01/02/2021 15:10:30,25.00
01/02/2021 15:10:31,25.00
01/02/2021 15:10:32,24.90
01/02/2021 15:10:33,24.90
01/02/2021 15:10:34,25.00
01/02/2021 15:10:35,25.00
01/02/2021 15:10:36,24.90
